global_clust_number,cluster_name,votepropensity2017g_buckets,sy_vch_index_buckets,age,catalistmodel_religious_attendance_bin,catalistmodel_gun_owner,catalistmodel_education,catalistmodel_ideology,catalistmodel_child,married,non_caucasian,income_num,is_protestant,is_female,is_caucasian,catalistmodel_income,is_urban,is_coastal,vch_bucket_low,vch_bucket_med,vch_bucket_high,vote_bucket_low,vote_bucket_med,vote_bucket_high,catalistmodel_voteprop2018,catalistmodel_vch_index,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,count,Damage_to_the_Great_Lakes_because_of_pipeline_leaks_could_hurt_Michigans_economy,The_Line_5_pipeline_has_a_serious_impact_on_clean_water,The_Line_5_pipeline_poses_a_direct_risk_to_health_of_Michigan_communities,Alternatives_to_the_Line_5_pipeline_have_their_own_problems_to_consider,Michigan_should_do_more_to_protect_fresh_water_bodies_from_oil_spills_and_other_pollution,The_economic_boost_that_pipelines_create_for__Michigan__is_worth_some_risks_of_potential_pipeline_leaks,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much,a_national_effort_to_cut_carbon_dioxide_emissions_by_setting_state_limits_is_a_priority_to_implement,Carbon_taxes_and_CO2_emissions_caps_pose_too_much_risk_to_the_economy,Michigan_should_do_more_to_help_children_and_families_affected_by_lead_poisoning_in_Flint,Investments_in_remedial_education_and_enrichment_programs_are_needed_to_support_children_affected_by_lead_poisoning_in_Flint,Women_have_a_right_to_choose_to_have_an_abortion,Women_should_be_able_to_access_abortions_through_health_insurance_in_the_case_of_rape_or_incest,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Planned_Parenthood_should_not_receive_public_funding,Undocumented_women_under_the_age_of_18_should_be_able_to_access_abortions_legally,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits,NAFTA_should_be_abolished_or_dramatically_reformed,I_support_stricter_gun_reform_legislation,Michigan_is_facing_an_opioid_crisis,Health_Care_is_unaffordable_in_Michigan_these_days,Auto_insurance_rates_are_too_high_in_Michigan,The_costs_of_a_college_education__have_become_unaffordable_in_Michigan,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority,Michigan_should_raise_the_state_minimum_wage,Politics_in_Michigan_are_corrupt,Legalizing_and_taxing_marijuana_is_a_good_option_for_increasing_state_revenues_and_funding,Legalizing_marijuana_is_a_bad_idea,The_current_policies_of_elected_officials_in_Michigan_are_detrimental_to_the_environment,Ensuring_women_receive_equal_pay_for_their_work_is_a_political_priority,15_per_hour_is_a_fair_and_appropriate_minimum_wage_for_Michigan_workers,PreKindergarten_education_should_be_available_to_all_Michigan_families,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Police_should_be_able_to_confiscate_firearms_and_ammunition_from_a_person_whom_a_judge_deems_a_legitimate_threat,Charter_schools_are_leaving_Michigan_children_behind,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children,Students_should_be_allowed_to_use_the_restroom_and_locker_room_that_matches_their_gender_identity_whether_or_not_that_is_the_same_as_their_sex_at_birth,Farms_should_have_flexibility_in_the_minimum_wage_they_pay_to_migrant_or_seasonal_workers,Adoption_agencies_should_be_able_to_deny_couples_an_adoption_for_religious_reasons,A_study_by_Michigan_State_U_puts_the_cost_of_cleaning_a_spill_from_the_Line_5_pipeline_at_6_billion,ruptured_or_leakedoil_spilled_could_cover_more_than_17000_square_miles,Enbridge_Line_5_has_spilled_at_least_11M_gallons_in_past_50_years,In_2010_when_the_Line_6B_spilled_into_the_Kalamazoo_River_the_company_didnt_notice_the_pipeline_had_ruptured_until_being_alerted_by_an_outside_caller_17_hours_later,where_children_suffered_brain_damage_due_to_lead_poisoning_from_contaminated_water_sources_dropped_from_418_percent_to_107_percent,Children_in_Flint_exposed_to_contaminated_water_are_at_risk_for_a_number_of_problems_including_lower_IQ_scores_developmental_delays_and_behavioral_issues_Even_after_lead_exposure_stops_the_effects_can_last_for_years_or_even_be_permanent,A_2016_Study_estimated_275_people_in_Michigan_die_each_year_due_to_air_pollution,Michigan_has_high_rates_of_asthma_even_higher_in_Detroit_where_asthma_hospitalization_rate_is_triple_the_state_average,AfricanAmerican_children_in_metro_Detroit_suffered_2402_asthma_attacks_and_missed_1751_school_days_due_to_asthma_per_year,40_of_Michigan_women_live_in_counties_with_no_abortion_clinics,Breast_cancer_is_the_second_leading_cause_of_cancer_death_Each_year_1400_to_1500_Michigan_women_die_of_breast_cancer,1_in_5_women_in_America_has_relied_on_Planned_Parenthood,Bill_Schuette_Republican,Patrick_Colbeck_Republican,Brian_Calley_Republican,Gretchen_Whitmer_Democrat,Abdul_ElSayed_Democrat,Shri_Thanedar_Democrat,issue_1,issue_2,issue_3
224,clust_618_224,vote_bucket_med,vch_bucket_high,35.28665861,5.496528143,38.83262868,54.42590662,75.86416599,30.41025365,0.130981361,0.022347493,42.87943762,0.159418831,0.475572109,0.990705322,6.088565507,0.972820616,0.087343131,0,0,1,0,1,0,50.34519831,85.39072109,0.940104691,0.043621233,0.015636534,0,0,0,0,6.71E-05,0.000570432,29802,0.801359424,0.77803387,0.802699252,0.603828543,0.838031955,0.406269049,0.422178615,0.737665747,0.602237866,0.89441083,0.82016629,0.662787197,0.692868326,0.489243623,0.335812365,0.4971581,0.345726218,0.327840199,0.514948073,0.532904288,0.680456583,0.773856158,0.82240809,0.793235502,0.667327778,0.671115262,0.907629073,0.83054967,0.213160381,0.735461399,0.708594852,0.606673095,0.593825957,0.632817846,0.73012091,0.715241049,0.667519651,0.681453831,0.511161557,0.452551248,0.412718344,0.693142971,0.726403203,0.694644859,0.596648068,0.760892645,0.785678715,0.697422845,0.867844564,0.660851147,0.475328902,0.688628107,0.554422657,0.464777268,0.479967013,0.392178147,0.52043111,0.482683352,0.538548259,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,Students_should_be_allowed_to_use_the_restroom_and_locker_room_that_matches_their_gender_identity_whether_or_not_that_is_the_same_as_their_sex_at_birth,40_of_Michigan_women_live_in_counties_with_no_abortion_clinics
225,clust_618_225,vote_bucket_high,vch_bucket_high,48.70085043,7.367026729,44.40823745,58.089646,79.64100086,24.88659348,0.245098203,0.014590629,62.28902785,0.21862598,0.433149908,0.992629648,7.644489081,0.976921794,0.068567617,0,0,1,0,0,1,87.60923795,89.11807404,0.95851259,0.036018009,0.002684676,0,0,0,0,0.000150075,0.002634651,59970,0.793820451,0.729735344,0.715570864,0.615027689,0.824835301,0.404943501,0.427084648,0.674364505,0.563926424,0.834120828,0.760251085,0.658003711,0.724038776,0.44644956,0.372986217,0.432332464,0.44766646,0.37965068,0.599673507,0.548219923,0.765050112,0.724750119,0.856899871,0.712868281,0.731737537,0.661102516,0.837834632,0.781930405,0.296482733,0.661424873,0.706918545,0.581187397,0.583940526,0.552893619,0.782855583,0.651042307,0.553770179,0.588744577,0.428879406,0.535237922,0.400612803,0.691039418,0.736847744,0.675264267,0.647084619,0.721953965,0.756742813,0.642139573,0.83631683,0.648080921,0.391825399,0.70556333,0.546696442,0.422635914,0.40511581,0.331166845,0.511317611,0.432164529,0.52432404,Students_should_be_allowed_to_use_the_restroom_and_locker_room_that_matches_their_gender_identity_whether_or_not_that_is_the_same_as_their_sex_at_birth,15_per_hour_is_a_fair_and_appropriate_minimum_wage_for_Michigan_workers,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan
226,clust_618_226,vote_bucket_low,vch_bucket_low,44.7338942,10.46667562,69.26040106,43.18354394,40.57447502,16.70826595,0.591563905,0.005647113,64.02754408,0.231646883,0.112481272,0.996830702,7.867941076,1,1,1,0,0,1,0,0,13.27112481,28.52959491,0.001498214,0.000288118,0.000749107,0.997464561,0,0,0,0,0,17354,0.792647396,0.694021044,0.717060927,0.787391232,0.860112005,0.448307754,0.479039767,0.662820239,0.561005539,0.829515268,0.741872008,0.59053986,0.651141368,0.517524218,0.406788935,0.378816423,0.447681061,0.515502002,0.667404648,0.453946512,0.805934388,0.708060169,0.879364432,0.757697614,0.672186308,0.603386047,0.779362442,0.783664947,0.266102608,0.639312408,0.656548127,0.503788511,0.573539577,0.633641493,0.788308425,0.621206798,0.543479853,0.673809684,0.365241759,0.520814228,0.394206068,0.625796716,0.679447807,0.630281838,0.578020789,0.666414604,0.72854705,0.617021777,0.799470167,0.588823005,0.330885602,0.716092528,0.48097604,0.530288734,0.500994082,0.407060229,0.397944789,0.340824223,0.418754818,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,Alternatives_to_the_Line_5_pipeline_have_their_own_problems_to_consider
227,clust_618_227,vote_bucket_med,vch_bucket_low,48.30634662,12.37983149,67.94236897,42.07249248,37.76162711,15.63723404,0.686487219,0.005898705,71.26693335,0.238728049,0.198386331,0.996677741,8.310540119,1,1,1,0,0,0,1,0,47.57936131,27.2522849,0.003457862,0.001152621,0.001559428,0.99383009,0,0,0,0,0,14749,0.800648921,0.693742971,0.71041288,0.775411167,0.866942265,0.424859373,0.466200848,0.659828737,0.551484718,0.819511707,0.737979856,0.615505347,0.686643491,0.477889214,0.391172738,0.392199319,0.468225939,0.522515702,0.676166998,0.493608137,0.826427044,0.696420657,0.891911679,0.742227523,0.695142109,0.626625897,0.758129026,0.780380786,0.28030599,0.634899208,0.673312319,0.522855117,0.593902712,0.58458225,0.812160408,0.6188793,0.524961082,0.655121247,0.37294003,0.533797473,0.380861315,0.645041339,0.703663576,0.640794327,0.606615277,0.669412003,0.738278015,0.620967209,0.800647234,0.601095906,0.331922625,0.741072171,0.494268018,0.487548016,0.443801528,0.364376944,0.435304286,0.362630568,0.449532676,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,Alternatives_to_the_Line_5_pipeline_have_their_own_problems_to_consider
228,clust_618_228,vote_bucket_high,vch_bucket_low,57.73920973,14.6740387,66.76808511,43.43908204,36.9726441,11.23905916,0.792553191,0.006079027,75.7612462,0.288449848,0.299392097,0.996808511,8.583764245,1,1,1,0,0,0,0,1,85.66322188,26.09058815,0.063829787,0.03662614,0.002431611,0.897112462,0,0,0,0,0,13160,0.81705377,0.693322785,0.676269576,0.739341417,0.867923839,0.390237134,0.439072392,0.649778501,0.507981504,0.796413231,0.726976367,0.654871815,0.742697528,0.410301285,0.383200976,0.404544521,0.500429625,0.531656234,0.690511436,0.56507862,0.886210131,0.666217455,0.914210221,0.703591385,0.757511456,0.663251958,0.695760306,0.754763123,0.327254974,0.624986011,0.694670365,0.559871269,0.621502725,0.504027003,0.851793036,0.617828089,0.467724723,0.611638867,0.379466467,0.572367908,0.363244877,0.682158265,0.743715102,0.659816182,0.662279216,0.685537881,0.758624873,0.624853221,0.806201989,0.637523967,0.324450258,0.773844793,0.526012474,0.404097436,0.334279226,0.283699969,0.502218683,0.3949955,0.497193079,I_support_stricter_gun_reform_legislation,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority,Michigan_is_facing_an_opioid_crisis
229,clust_618_229,vote_bucket_low,vch_bucket_med,46.62182909,9.308167867,65.79928036,43.98192111,43.17269685,17.09239382,0.516161919,0.019070465,58.59190405,0.183088456,0.113763118,0.993943028,7.51092138,1,1,0,1,0,1,0,0,12.70798801,52.78173313,0.002518741,0.00173913,0.005637181,0.990104948,0,0,0,0,0,16675,0.820481021,0.741050299,0.74726646,0.720438578,0.86546352,0.395592594,0.430353069,0.703606625,0.530807902,0.852845438,0.781842265,0.68389589,0.738623894,0.427427917,0.338099362,0.457300574,0.404518437,0.437187929,0.627192922,0.566212146,0.822385806,0.722563776,0.884057371,0.756551483,0.710990949,0.682686432,0.805021136,0.814159302,0.242680221,0.691629676,0.709118323,0.603417035,0.63896951,0.559507701,0.816664066,0.684481317,0.582616872,0.659553504,0.438781955,0.489539065,0.366618101,0.680347749,0.742740064,0.6728713,0.615588798,0.714159399,0.772167591,0.654198353,0.833373738,0.644946593,0.384439278,0.742576764,0.521661704,0.409171353,0.375694453,0.305976864,0.530246077,0.458985099,0.537072747,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,15_per_hour_is_a_fair_and_appropriate_minimum_wage_for_Michigan_workers,Women_have_a_right_to_choose_to_have_an_abortion
230,clust_618_230,vote_bucket_med,vch_bucket_med,50.52025947,11.50765697,65.03986086,41.61328273,39.45231863,14.446477,0.646140829,0.026511234,66.90269813,0.182006205,0.198740246,0.990316819,8.039209368,1,1,0,1,0,0,1,0,47.42238413,53.42911441,0.009495158,0.008555044,0.011093353,0.970856444,0,0,0,0,0,10637,0.828976595,0.737138175,0.740478748,0.714311821,0.876192429,0.376513722,0.422196621,0.693917434,0.531619186,0.839665657,0.776726784,0.695968449,0.763201688,0.398779419,0.333326256,0.459943929,0.435411169,0.455389803,0.641312919,0.593011727,0.842812662,0.713626498,0.898460417,0.745733507,0.732661674,0.697956755,0.781890836,0.803581921,0.264104521,0.682882071,0.71744158,0.611254637,0.650487627,0.515198878,0.832657744,0.673033438,0.550769824,0.631082814,0.438221065,0.513590044,0.364496371,0.69851819,0.759670776,0.67995663,0.642156655,0.717012557,0.777436021,0.660633247,0.832472585,0.655976158,0.378228798,0.773025739,0.538234198,0.379751025,0.334345251,0.279054544,0.549848465,0.462972578,0.558070983,15_per_hour_is_a_fair_and_appropriate_minimum_wage_for_Michigan_workers,Women_have_a_right_to_choose_to_have_an_abortion,I_support_stricter_gun_reform_legislation
231,clust_618_231,vote_bucket_high,vch_bucket_med,63.00705437,13.9875606,65.62525809,40.42778209,34.98591902,8.137546404,0.856761872,0.014710943,75.58714728,0.259119064,0.306865107,0.991052994,8.568856724,1,1,0,1,0,0,0,1,87.84622333,56.98697866,0.069339298,0.082157605,0.020991053,0.827512044,0,0,0,0,0,11624,0.838973247,0.710217736,0.68259872,0.687083523,0.878294919,0.355085537,0.409084994,0.650330937,0.512426056,0.796490866,0.747806891,0.692660803,0.791457558,0.36114502,0.360551693,0.430471333,0.520057743,0.495441753,0.685104695,0.627580526,0.907379283,0.676056736,0.926177363,0.692096339,0.801621304,0.706285822,0.705811245,0.750222303,0.351246083,0.637737629,0.718941826,0.605293923,0.645495158,0.434242735,0.859261879,0.634310308,0.437382412,0.538887755,0.406188215,0.598662742,0.375678123,0.731140129,0.781148996,0.685826,0.706059758,0.72291123,0.781896718,0.657122711,0.828245341,0.674516534,0.336066199,0.814551649,0.580710351,0.332757544,0.262468912,0.230867248,0.567706845,0.434169837,0.571606313,I_support_stricter_gun_reform_legislation,Women_should_be_able_to_access_abortions_through_health_insurance_in_the_case_of_rape_or_incest,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority
232,clust_618_232,vote_bucket_low,vch_bucket_high,51.07870541,9.052631579,65.91614564,42.46386431,43.13037228,14.10305934,0.578889298,0.031997058,59.38359691,0.189775653,0.104450166,0.983449798,7.597395125,1,1,0,0,1,1,0,0,12.77914675,79.99886723,0.022434719,0.056270688,0.068407503,0.852887091,0,0,0,0,0,2719,0.836028073,0.749861224,0.746091782,0.650988263,0.869421876,0.375903025,0.407710462,0.685556338,0.580142251,0.847555845,0.788301285,0.703432158,0.767604835,0.395370556,0.333150535,0.465781302,0.434518091,0.381917259,0.629138639,0.602674405,0.819019512,0.737010513,0.883182729,0.745110668,0.749154249,0.709568148,0.835512058,0.805813968,0.269325004,0.69030756,0.723853348,0.626208867,0.639639915,0.51915694,0.804865323,0.687911341,0.546958316,0.558364803,0.453522332,0.528924567,0.405874881,0.718536642,0.767680726,0.685783908,0.647044471,0.743870565,0.7817029,0.668778657,0.852505828,0.667535634,0.380756233,0.772432371,0.569212098,0.362648857,0.333545522,0.281636317,0.570689515,0.483654529,0.604955705,15_per_hour_is_a_fair_and_appropriate_minimum_wage_for_Michigan_workers,Women_have_a_right_to_choose_to_have_an_abortion,I_support_stricter_gun_reform_legislation
233,clust_618_233,vote_bucket_med,vch_bucket_high,57.60706714,10.44457364,69.20530035,38.34761062,37.81089494,10.3106827,0.79540636,0.023321555,69.62579505,0.245583039,0.166077739,0.984452297,8.228075121,1,1,0,0,1,0,1,0,51.27212014,81.03651237,0.024028269,0.134275618,0.152650177,0.689045936,0,0,0,0,0,2830,0.828333908,0.708269864,0.705442523,0.678558499,0.873600204,0.382520553,0.426229374,0.631228414,0.583167227,0.799572909,0.743740624,0.664329452,0.758230434,0.405953811,0.379808706,0.405960117,0.510351418,0.438125291,0.684083977,0.573396403,0.857162905,0.717094269,0.908090984,0.719914864,0.77005097,0.680270365,0.791729762,0.765421298,0.329930473,0.636531102,0.705715232,0.574477982,0.6111294,0.494871713,0.812434933,0.626206867,0.457987672,0.492245876,0.39290151,0.595954753,0.423469011,0.7139933,0.75677397,0.662374982,0.669861454,0.713639807,0.755136548,0.64166305,0.827707745,0.644890261,0.319131906,0.798207796,0.563444438,0.378498128,0.331593146,0.286650324,0.52026852,0.413251603,0.564906954,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority,Women_should_be_able_to_access_abortions_through_health_insurance_in_the_case_of_rape_or_incest,I_support_stricter_gun_reform_legislation
234,clust_618_234,vote_bucket_high,vch_bucket_high,65.9428884,12.52966715,70.31750547,41.79363169,46.15740234,5.928427618,0.943763676,0.010284464,80.15612691,0.28785558,0.164660832,0.99321663,8.837882302,1,1,0,0,1,0,0,1,89.89910284,82.93907112,0.137746171,0.333479212,0.085010941,0.443763676,0,0,0,0,0,9140,0.838827084,0.705216138,0.668653707,0.650479017,0.870752764,0.350049154,0.404418666,0.627680459,0.543163118,0.785363119,0.741677849,0.688366473,0.796214996,0.357040147,0.371355441,0.420656757,0.554451319,0.465064066,0.69088997,0.633362351,0.905644799,0.666265482,0.920475115,0.6702132,0.824860657,0.707229247,0.731810131,0.739862173,0.382951646,0.620407634,0.720470062,0.602547806,0.627311581,0.41187846,0.846842595,0.626155479,0.405993995,0.469293685,0.403699134,0.63513183,0.410900564,0.746634092,0.789014232,0.685431216,0.722386204,0.738224728,0.780488172,0.653006745,0.833150157,0.67807573,0.320499457,0.816576048,0.614901943,0.318308602,0.253280169,0.228737487,0.573162718,0.428204398,0.599986175,I_support_stricter_gun_reform_legislation,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority,Women_should_be_able_to_access_abortions_through_health_insurance_in_the_case_of_rape_or_incest
235,clust_618_235,vote_bucket_low,vch_bucket_low,35.21422426,10.93726872,41.91712073,33.28312994,42.50113278,60.11904216,0,0.002294236,50.32248351,0.501864067,1,0.998279323,6.976788695,0,0.294235733,1,0,0,1,0,0,11.95248064,29.38141382,0,0,0.002294236,0.976627473,0,0,0,0.009463722,0.011614568,6974,0.748546972,0.6716294,0.750875308,0.832704087,0.83198985,0.509298229,0.432504149,0.668748659,0.53088078,0.832273679,0.737423446,0.460193395,0.494324992,0.663162319,0.454506373,0.275704061,0.390561013,0.506073395,0.612571271,0.316333812,0.741537164,0.791713023,0.842358475,0.783153606,0.519648428,0.487420827,0.853710101,0.743832788,0.275990291,0.643807315,0.63672917,0.386965784,0.499015362,0.733352555,0.708070418,0.567709425,0.53083005,0.688409915,0.273418898,0.496101007,0.426014944,0.606713682,0.593811835,0.646550965,0.630165679,0.625639896,0.667363578,0.64491232,0.813235852,0.536358618,0.298662776,0.670999799,0.391101553,0.687748884,0.729619212,0.477672613,0.287949558,0.184630491,0.235009374,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children
236,clust_618_236,vote_bucket_med,vch_bucket_low,35.54336686,11.54807184,41.5213513,36.08040297,39.29163029,61.22903777,0,0.002087683,56.14196242,0.471057127,1,0.998481685,7.360565964,0,0.298538622,1,0,0,0,1,0,46.54646043,27.89330993,0,0,0.001328525,0.973619283,0,0,0,0.012146517,0.012905675,5269,0.751131446,0.673253001,0.743261222,0.820299783,0.828287508,0.49408301,0.425293681,0.672526541,0.523175927,0.834483206,0.738850936,0.479246127,0.517625691,0.636639989,0.437883282,0.29383495,0.40180411,0.503715286,0.611591613,0.34121865,0.736470992,0.779638272,0.839881316,0.770606629,0.531387143,0.504316405,0.850972598,0.749850866,0.276964738,0.640772969,0.647797236,0.401809977,0.51245476,0.707592189,0.725091312,0.573106843,0.541505457,0.694889163,0.287363605,0.490974115,0.409576057,0.612543687,0.607076583,0.655802836,0.63681191,0.630094536,0.67056195,0.641988212,0.811373656,0.549447722,0.312108277,0.671237002,0.402426408,0.665913102,0.700000723,0.458109216,0.311949983,0.210620601,0.256215817,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children
237,clust_618_237,vote_bucket_high,vch_bucket_low,39.57048225,12.26039387,46.06597774,38.47827239,32.41735559,62.76043985,0,0.0063593,56.77609963,0.532856386,1,0.995230525,7.404353078,0,0.277424483,1,0,0,0,0,1,83.86687864,24.93204557,0,0,0.001589825,0.862215156,0,0,0,0.050344462,0.085850556,3774,0.746130715,0.670113561,0.717215805,0.812150836,0.817803338,0.502584994,0.418220811,0.65684822,0.498000164,0.820609609,0.714922516,0.498365068,0.540591827,0.609587332,0.454207094,0.26701151,0.395983217,0.49027094,0.636292408,0.355457936,0.781133135,0.786106089,0.858311065,0.760666517,0.555543179,0.505322088,0.845419544,0.742834073,0.284203795,0.629376762,0.654105467,0.408373581,0.527047327,0.706697063,0.740588231,0.564761448,0.509484722,0.658826963,0.25689968,0.500468484,0.408612574,0.598741482,0.617268217,0.647628164,0.654635918,0.605148153,0.649019788,0.612585895,0.802952954,0.535850925,0.267165025,0.665675857,0.363142997,0.640700271,0.66215016,0.421596025,0.3216884,0.218552798,0.260341666,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Alternatives_to_the_Line_5_pipeline_have_their_own_problems_to_consider
238,clust_618_238,vote_bucket_low,vch_bucket_med,37.10702362,8.256167418,42.27004724,34.68300983,44.8816063,62.33087874,0,0.00384252,42.41480315,0.510110236,1,0.997354331,6.422730072,0,0.36296063,0,1,0,1,0,0,11.71009134,55.2792126,0,0,0.00976378,0.988220472,0,0,0,0.000566929,0.001448819,15875,0.761887138,0.688708148,0.754163094,0.781089811,0.823210219,0.495392071,0.408610475,0.664574174,0.526161435,0.83248988,0.736344763,0.488112453,0.520329322,0.63232812,0.452333084,0.276705172,0.360083199,0.450647094,0.592570909,0.34915492,0.758735361,0.813110546,0.845446668,0.785666201,0.541464569,0.507204262,0.876806065,0.748635619,0.273414984,0.659191475,0.652330725,0.413359031,0.516578022,0.733228908,0.691374999,0.587411079,0.519404046,0.63438366,0.280741962,0.493544039,0.440606514,0.616417892,0.61601451,0.651612431,0.651792614,0.631599697,0.663750476,0.643042846,0.827097546,0.546859393,0.284475231,0.681782059,0.384919088,0.642463071,0.685092959,0.440946093,0.325464493,0.225633656,0.275294185,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Politics_in_Michigan_are_corrupt
239,clust_618_239,vote_bucket_med,vch_bucket_med,37.1593501,9.07828877,43.01937197,35.67244882,41.7598344,62.23744727,0,0.008436182,46.00952976,0.463833776,1,0.993438525,6.682493911,0,0.392907358,0,1,0,0,1,0,45.08795501,53.60719106,0,0,0.009685987,0.985627246,0,0,0,0.000624902,0.004061865,6401,0.767023019,0.698541117,0.75813072,0.773757378,0.82437361,0.477768784,0.388297965,0.675474151,0.512354512,0.838778098,0.744230624,0.51084733,0.541827146,0.603830984,0.429977137,0.303594098,0.351896914,0.448653035,0.576918658,0.383010274,0.762114708,0.808632079,0.842910536,0.778297988,0.537810172,0.526336976,0.873799884,0.755320644,0.268679574,0.666113196,0.663604775,0.435357245,0.536894053,0.709012711,0.706231865,0.596711084,0.533350655,0.652151077,0.302428849,0.480337912,0.425105863,0.625482837,0.634326072,0.665435836,0.667665724,0.641921683,0.675577363,0.649434976,0.8304259,0.556633763,0.305153571,0.686616716,0.392436456,0.614866022,0.652864695,0.418414939,0.354259098,0.255211189,0.296287376,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Politics_in_Michigan_are_corrupt
240,clust_618_240,vote_bucket_high,vch_bucket_med,38.9214447,9.918050348,45.09209932,35.89476061,35.84925508,63.01051919,0,0.005869074,48.8993228,0.481264108,1,0.994582393,6.872716954,0,0.400902935,0,1,0,0,0,1,81.99467269,53.44267269,0,0,0.003160271,0.968848758,0,0,0,0.005869074,0.022121896,2215,0.767610613,0.704561576,0.75371401,0.759369308,0.823164717,0.465054574,0.368921214,0.676004515,0.495870445,0.837091563,0.741855537,0.534248628,0.566952901,0.568207294,0.41369275,0.315889582,0.349215779,0.440383827,0.575115588,0.417649906,0.77853349,0.808108969,0.849065587,0.770298446,0.54727933,0.543640912,0.873416579,0.756009481,0.270023618,0.665684047,0.677179312,0.455139458,0.560569037,0.684658349,0.72348783,0.600437239,0.532281183,0.643777718,0.305319697,0.47554621,0.415038713,0.629954494,0.654434213,0.675750774,0.6876911,0.644431058,0.677741169,0.64601769,0.833943809,0.567420796,0.304968893,0.691105756,0.390377934,0.582031774,0.6128781,0.388593724,0.383297807,0.28300248,0.318988191,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Politics_in_Michigan_are_corrupt
241,clust_618_241,vote_bucket_low,vch_bucket_high,37.24860853,7.2985,39.61502783,36.67935035,47.05245826,61.41099258,0,0.010204082,41.09137291,0.443413729,1,0.991187384,6.314352796,0,0.37244898,0,0,1,1,0,0,11.41725417,78.47550557,0,0,0.076530612,0.923469388,0,0,0,0,0,2156,0.781875483,0.740520043,0.789492335,0.658035408,0.820764969,0.43862988,0.372735089,0.694486801,0.551003584,0.853440316,0.773584807,0.576375746,0.605537781,0.536969429,0.403382258,0.365022686,0.332230383,0.348355371,0.536661599,0.45167627,0.729836894,0.827250662,0.821647182,0.78969246,0.592425905,0.586309343,0.923120663,0.779030791,0.252189744,0.706485047,0.699666988,0.512288229,0.566977214,0.673027881,0.671578802,0.65427056,0.574216163,0.591195464,0.381363116,0.476905781,0.442203983,0.665145117,0.670420396,0.687354988,0.680847079,0.688135556,0.710427047,0.683526307,0.861748788,0.613172618,0.362944017,0.699707117,0.445792135,0.528028043,0.570919663,0.378920184,0.4522626,0.364448614,0.418561817,Politics_in_Michigan_are_corrupt,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings
